,0
1527,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1528,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1529,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1530,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1531,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1532,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1533,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1534,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1535,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1536,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1537,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1538,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1539,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1540,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1541,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1542,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1543,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1544,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1545,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1546,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1547,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1548,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1549,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1550,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1551,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1552,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1553,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1554,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1555,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1556,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1557,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1558,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1559,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1560,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1561,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1562,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1563,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1564,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1565,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1566,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1567,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1568,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1569,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1570,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1571,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1572,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1573,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1574,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1575,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1576,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1577,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1578,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1579,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1580,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1581,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1582,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1583,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1584,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1585,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1586,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1587,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1588,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1589,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1590,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1591,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1592,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1593,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1594,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1595,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1596,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1597,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1598,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1599,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1600,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1601,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1602,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1603,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1604,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1605,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1606,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1607,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1608,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1609,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1610,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1611,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1612,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1613,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1614,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1615,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1616,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1617,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1618,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1619,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1620,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1621,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1622,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1623,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1624,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1625,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1626,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1627,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1628,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1629,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1630,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1631,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1632,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1633,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1634,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1635,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1636,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1637,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1638,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1639,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1640,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1641,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1642,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1643,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1644,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1645,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1646,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1647,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1648,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1649,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1650,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1651,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1652,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1653,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1654,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1655,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1656,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1657,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1658,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1659,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1660,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1661,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1662,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1663,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1664,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1665,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1666,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1667,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1668,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1669,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1670,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1671,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1672,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1673,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1674,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1675,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1676,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1677,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1678,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1679,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1680,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1681,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1682,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1683,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1684,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1685,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1686,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1687,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1688,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1689,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1690,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1691,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1692,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1693,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1694,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1695,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1696,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1697,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1698,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1699,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1700,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1701,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1702,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1703,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1704,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1705,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1706,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1707,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1708,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1709,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1710,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1711,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1712,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1713,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1714,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1715,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1716,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1717,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1718,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1719,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1720,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1721,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1722,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
1723,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
